"C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv1230c" 97.639731 104.492987 2.635239 3.552326 107.326423 110.13828 9.887731 7.903145
"Rv1231c" 148.250479 163.267255 1.673984 1.732705 156.565488 141.916927 6.29563 4.568756
"Rv1232c" 139.709792 130.954798 7.586361 3.356785 139.955714 115.079212 12.283699 13.987887
"Rv1233c" 362.469444 363.661919 2.410734 2.363967 378.50782 357.105201 13.599669 12.076928
"Rv1234" 236.596766 203.766697 29.983501 21.23466 232.497254 208.558929 43.055316 38.469384
"Rv1235" 78.597407 70.236498 14.158969 8.971705 73.486164 73.416899 15.489063 14.160771
"Rv1236" 70.075766 70.394144 7.378032 6.27918 61.870648 55.247936 7.491902 6.54441
"Rv1237" 61.515159 56.456989 5.325299 2.851087 59.683221 49.611186 6.111912 3.476928
"Rv1238" 79.949249 70.751475 8.97182 4.112609 76.865356 71.029942 7.374995 6.230946
"Rv1239c" 29.160557 22.505666 11.833442 6.551545 30.037836 28.18733 8.305686 6.548525
"Rv1240" 203.214866 190.256039 2.677952 2.217512 235.826959 199.14136 6.301831 9.162174
"Rv1241" 59.829067 60.903428 0.290221 0.901206 50.166382 58.303744 0.65489 0.59407
"Rv1242" 60.296482 59.387373 0 0.181493 63.605909 57.783175 2.176146 1.435668
"Rv1243c" 13.668763 26.227258 0.313934 0.232104 18.743525 28.848592 0.556599 0.734409
"Rv1244" 67.073179 92.242198 0.615836 0.819563 75.46499 78.792765 2.68003 3.961844
"Rv1245c" 211.56163 210.976251 9.20641 8.585855 235.45575 228.403941 10.284378 7.090232
"Rv1246c" 32.051286 23.455679 9.27524 3.2002 23.208621 29.321854 6.685895 4.219107
"Rv1247c" 53.596873 55.410177 12.344085 9.582821 58.739416 50.252275 12.028152 12.059613
"Rv1248c" 249.271593 222.946413 22.236568 16.440421 258.127003 239.732232 43.217178 41.636711
"Rv1249c" 142.293086 124.287741 7.680384 6.75733 144.991671 124.271533 11.156791 7.467659
"Rv1250" 28.779844 31.470503 1.523662 1.53205 32.325521 29.467804 6.139596 4.722854
"Rv1251c" 42.60853 48.580736 0.708751 0.504359 46.552965 49.645857 2.199053 2.76555
"Rv1252c" 82.780735 66.693092 2.363232 1.802411 89.936109 87.517161 3.929342 4.07362
"Rv1253" 61.937405 57.956872 12.266486 6.487403 58.201723 52.278433 13.536722 10.355139
"Rv1254" 100.260429 91.972643 7.495875 5.989263 91.94042 82.770494 9.792656 7.873743
"Rv1255c" 32.272329 29.268191 2.736373 4.634772 28.464627 28.926207 1.824337 0.636503
"Rv1256c" 25.69629 30.131843 1.430377 2.44613 26.496329 25.60277 1.684004 1.591258
"Rv1257c" 163.693509 195.31404 9.689959 9.800612 169.900347 188.665217 16.367949 14.564477
"Rv1258c" 14.743592 17.995939 0.841642 0.560035 14.392133 18.859476 0.881763 0.984458
"Rv1259" 10.245728 17.272391 1.178299 2.439264 13.113916 13.576443 3.608445 4.996126
"Rv1260" 170.765471 157.198989 1.624618 1.191138 154.365384 141.349177 3.513232 4.918992
"Rv1261c" 161.388909 146.750392 6.564809 5.401226 144.799491 119.439385 13.484191 14.643816
"Rv1262c" 85.875342 87.727805 1.741329 2.343135 80.831466 67.551924 8.251618 3.386197
"Rv1263" 20.885255 26.422307 0.327204 0.169341 27.217395 26.822241 1.476686 1.283729
"Rv1264" 287.269718 372.080473 5.899954 7.420229 304.937679 361.939431 15.746985 18.63483
"Rv1265" 515.531523 515.923369 225.797382 140.691317 506.575563 482.4644 63.501278 59.652965
"Rv1266c" 41.365073 39.612726 2.657817 1.834033 41.438511 45.511193 6.088286 6.882965
"Rv1267c" 14.82269 13.971617 0.649081 0.80622 15.486389 15.095167 2.123764 1.262207
"Rv1268c" 7.992188 8.945816 0.54183 0.224334 8.442435 8.257612 0.73359 0.66546
"Rv1269c" 67.666675 52.830141 2.423929 0.836319 73.274007 53.572812 5.925447 4.96167
"Rv1270c" 73.809533 64.085687 3.091747 1.706773 76.609357 61.499401 9.883497 5.273883
"Rv1271c" 58.254618 58.440422 0 0.458508 65.965012 53.262443 0 0.680053
"Rv1272c" 99.080059 86.366066 2.117422 1.571406 91.526368 87.257932 4.101872 5.274718
"Rv1273c" 39.022303 37.456668 0.866184 0.672426 39.715709 37.202389 2.247745 1.773038
"Rv1274" 395.402586 342.473438 35.158921 23.605776 394.386929 350.897188 36.452038 37.651558
"Rv1275" 306.789244 262.174709 24.691269 15.30556 328.979977 267.681831 17.627765 24.414293
"Rv1276c" 12.699566 14.211926 0 0.164371 9.665327 12.415083 1.433345 0.487585
"Rv1277" 109.12006 96.655051 5.859279 6.252384 118.531136 107.541117 5.179587 6.30595
"Rv1278" 46.6134 57.439729 3.60292 3.908311 55.436611 57.390965 4.520313 5.044506
"Rv1279" 101.873407 99.904766 3.913875 3.112482 99.741063 96.879 7.970101 7.083354
"Rv1280c" 151.85921 134.485362 1.492777 1.500995 134.538092 131.816549 5.148964 3.492166
"Rv1281c" 53.985241 58.28153 0.576655 0.46898 54.251341 54.132397 1.440652 1.770579
"Rv1282c" 60.930373 68.113779 0.25941 0.26851 66.594106 71.795755 0.878046 1.062001
"Rv1283c" 120.988689 117.836924 1.78139 2.565395 124.954301 121.027536 3.582812 3.646421
"Rv1284" 19.426206 17.817202 41.414951 10.67709 18.116595 14.931447 37.867833 32.460109
"Rv1285" 40.35767 47.091631 95.158637 60.981588 49.718676 43.67153 74.769591 75.896409
"Rv1286" 29.294354 28.665898 38.058647 16.360914 31.285486 34.575949 38.168923 34.035843
"Rv1287" 88.497162 96.558968 12.624632 5.80777 83.479791 80.82318 14.419714 17.228019
"Rv1288" 25.234251 23.657501 2.652001 1.372515 25.42256 23.347014 4.301211 3.223185
"Rv1289" 150.2461 138.022796 8.137204 2.972698 158.00016 146.252791 12.691215 9.797926
"Rv1290c" 59.915029 53.290499 0.870664 1.151541 56.996547 45.810085 3.492748 3.019854
"Rv1290A" 6.410257 2.782877 0.721408 0.746713 4.098099 4.521515 0.542623 0
"Rv1291c" 7.011219 5.739684 0.67632 2.100131 4.573771 5.354425 2.034838 1.153662
"Rv1292" 108.555554 102.491701 5.453108 4.980348 112.530372 112.601657 8.530808 7.222636
"Rv1293" 235.376632 242.32773 6.312316 5.133654 235.594944 232.805958 8.075762 8.998564
"Rv1294" 298.367017 335.878169 3.141877 3.784249 331.60295 319.803763 10.827915 8.594521
"Rv1295" 444.740449 451.766583 4.476324 3.257821 473.665299 457.039521 10.811132 12.885222
"Rv1296" 192.085278 196.399145 3.106376 2.143562 197.277564 181.374829 4.673066 5.787962
"Rv1297" 2332.812725 2327.537584 113.810115 171.545932 2605.113163 2548.706531 529.739451 416.300943
"Rv1298" 2682.613504 2691.866823 129.986951 145.839566 2816.304574 2818.631273 315.826906 278.200608
"Rv1299" 611.597627 579.996697 28.281997 33.070223 611.795785 598.718497 59.840143 47.713914
"Rv1300" 481.752459 475.889077 17.89135 17.476757 474.298369 480.35438 32.332697 35.275162
"Rv1301" 559.045 546.069443 13.087921 8.511847 534.538715 485.87727 31.231958 27.264526
"Rv1302" 149.461874 137.563461 18.329095 16.713472 141.106143 129.070299 20.046919 17.419442
"Rv1303" 657.842754 521.27413 107.699021 70.661206 641.656027 599.232926 185.170229 155.211692
"Rv1304" 583.601564 500.740504 60.759185 47.480258 590.060921 547.033138 112.248456 85.247809
"Rv1305" 791.549505 602.458979 72.668613 52.588652 839.110721 653.631697 108.044918 99.271209
"Rv1306" 936.829276 756.441037 73.105427 50.902406 970.677591 843.031464 135.813585 119.894995
"Rv1307" 920.925945 709.826686 56.373077 50.515908 903.04862 783.494994 110.318247 98.743144
"Rv1308" 716.276313 564.499053 53.023454 37.206689 704.314164 602.466975 77.434823 73.908203
"Rv1309" 515.732426 435.438435 32.840546 20.66883 493.914654 437.604713 45.338312 48.897172
"Rv1310" 876.243989 760.805487 38.003512 21.949079 861.27395 760.137844 62.240128 63.464202
"Rv1311" 170.292161 200.38997 10.348059 7.497736 185.086266 175.730489 15.6449 14.403754
"Rv1312" 398.995199 409.609441 26.272883 15.009947 378.797242 381.056614 34.262267 31.604103
"Rv1313c" 2.067128 2.057453 0 0.293651 2.348349 1.516085 0.128035 0.29036
"Rv1314c" 56.2054 53.419767 2.603017 2.290177 57.45788 43.921009 4.845851 4.529015
"Rv1315" 150.625746 137.662759 12.47398 13.161045 170.379192 133.345215 25.360197 20.90799
"Rv1316c" 71.092069 62.195629 42.284912 23.143615 79.986989 71.04828 15.101928 21.950157
"Rv1317c" 51.507771 53.305817 70.26103 41.805429 51.865275 49.823809 23.787539 22.878255
"Rv1318c" 21.111271 25.697971 1.211219 0.91617 22.531982 21.852379 1.36657 1.716445
"Rv1319c" 67.558849 61.711341 1.601632 1.560297 61.050968 53.983797 2.444842 2.796339
"Rv1320c" 182.528688 165.61549 7.068016 7.177913 161.831613 140.773628 13.692165 10.600691
"Rv1321" 124.632908 117.13829 7.897347 7.598713 116.172977 126.367587 14.683102 18.328487
"Rv1322A" 3512.171547 3154.764192 230.543932 183.286399 3137.858014 2632.16091 409.999844 428.16695
"Rv1322" 53.03031 53.914732 15.302584 11.351551 52.157621 50.984227 28.199973 20.621417
"Rv1323" 848.364669 818.515545 89.926224 64.667289 841.108512 784.601815 138.71332 123.511646
"Rv1324" 1048.014002 965.895622 37.170228 31.619025 994.225645 894.218315 99.566943 105.062675
"Rv1325c" 8.506326 20.995979 0.710658 0.778857 12.145028 20.353909 1.462118 1.882532
"Rv1326c" 138.385368 132.502213 15.24614 10.425424 131.424685 124.151474 33.897282 32.090716
"Rv1327c" 165.616574 173.489798 12.552697 11.466623 163.953141 166.048209 32.951616 40.014652
"Rv1328" 134.433629 147.882224 1.519632 1.451943 146.872257 148.073001 5.901971 6.819424
"Rv1329c" 43.421058 52.962547 1.063127 1.532727 47.297607 48.92254 2.913031 4.0026
"Rv1330c" 37.326542 44.947496 1.855737 1.338762 43.171509 48.416409 2.982012 4.546816
"Rv1331" 347.316534 275.777675 56.191989 19.216887 331.0621 232.480056 32.677099 33.442626
"Rv1332" 363.072285 351.354132 41.159759 28.521721 317.836568 339.325509 63.739664 66.906075
"Rv1333" 175.715369 246.353197 9.22147 8.938916 195.877245 169.334353 17.505502 16.404071
"Rv1334" 179.029326 228.195932 9.962295 6.933767 164.063344 199.048643 11.821438 11.250951
"Rv1335" 139.150317 153.147062 6.71523 8.062915 132.53426 132.911271 11.516315 13.74576
"Rv1336" 216.534136 275.728162 13.092211 10.566915 232.352084 244.860301 18.376343 18.105372
"Rv1337" 330.487327 360.988828 29.440013 23.098539 323.42672 352.103465 24.823331 25.842029
"Rv1338" 185.591087 210.127692 9.746958 9.031937 183.66112 171.052897 12.358647 12.445977
"Rv1339" 302.720888 315.947972 18.061517 14.593613 273.779923 281.517714 27.03215 21.032016
"Rv1340" 261.637114 258.711251 17.86871 15.479942 269.528807 247.854983 22.132773 25.345067
"Rv1341" 78.033155 89.703671 5.419354 4.33458 76.964295 75.815182 8.337871 7.437462
"Rv1342c" 27.813099 21.573048 25.249264 15.119402 24.554724 20.857184 6.12133 2.776416
"Rv1343c" 45.048461 47.703336 37.17805 24.282882 51.629591 48.794135 9.421138 7.52878
"Rv1344" 14.677692 15.110763 17.934057 16.85339 11.872997 14.945686 1.331202 0.724543
"Rv1345" 125.116677 115.761295 19.686687 16.021435 120.548481 119.575331 6.221458 7.128836
"Rv1346" 93.453931 93.3738 23.096226 17.288247 90.009922 92.330403 6.625053 6.2101
"Rv1347c" 15.524367 15.971869 4.307931 3.468147 12.138918 12.197601 3.105297 2.939378
"Rv1348" 29.244935 28.721882 8.103252 10.058923 19.442143 21.297331 3.312526 3.034936
"Rv1349" 21.894344 26.264603 3.395591 4.415908 15.897797 13.484536 1.080569 0.757439
"Rv1350" 37.905815 31.262484 3.25797 2.002276 35.280004 28.715266 4.250185 5.001683
"Rv1351" 61.392782 60.919712 3.902159 2.613497 53.647839 52.47337 11.136112 6.108116
"Rv1352" 297.275678 238.631721 16.493471 11.381356 284.71872 216.623934 32.163563 28.968081
"Rv1353c" 12.502448 12.565434 0.385485 0 12.747903 14.401088 1.087318 0.493168
"Rv1354c" 18.552764 17.60705 0.56649 0.209415 17.666484 18.620358 1.232642 0.82827
"Rv1355c" 15.166167 13.521829 1.234252 0.985536 14.480712 13.680208 2.665751 1.443689
"Rv1356c" 5.184053 4.353516 0.191282 0.098996 4.036006 4.069904 0.215816 0.489432
"Rv1357c" 0.582751 1.264944 0.245934 0 0.931386 1.135787 0.184985 0.083903
"Rv1358" 5.028736 4.651723 0.195899 0.225301 5.157952 4.265077 0.417493 0.445552
"Rv1359" 12.424662 11.719128 0.301784 0.31237 13.22494 10.651965 0.567485 1.235475
"Rv1360" 267.322764 255.64114 4.738865 3.985391 241.739758 221.222041 11.528758 12.201075
"Rv1361c" 728.96896 863.014386 15.96364 25.410824 776.883921 797.894816 53.67461 51.228405
"Rv1362c" 88.322322 69.28231 2.856252 2.12864 84.001754 67.72581 5.542861 4.209561
"Rv1363c" 72.531326 68.626602 5.107676 2.892802 70.230777 60.179383 5.436589 2.860377
"Rv1364c" 76.535923 75.92489 7.721487 5.354871 74.78717 69.307334 8.406929 7.151999
"Rv1365c" 41.045523 33.070936 9.395075 7.090882 43.998968 35.253427 13.029271 8.61401
"Rv1366" 33.571968 27.087349 0.645054 1.335363 33.727054 31.006162 1.663517 2.452163
"Rv1366A" 93.61186 77.920562 7.545757 5.707636 88.085572 87.0248 17.354593 13.960636
"Rv1367c" 61.016152 58.285817 5.34376 4.908949 64.019242 55.130751 9.948095 7.998723
"Rv1368" 272.741764 235.24872 11.468177 10.174682 274.040806 257.693648 32.945731 24.954326
"Rv1371" 1.236264 1.113151 0 0.106673 0.752712 1.019891 0.232553 0.158217
"Rv1372" 9.338801 12.904357 0.640844 0.464327 8.997095 10.020295 1.807597 2.820323
"Rv1373" 35.540662 29.786148 1.853157 1.998086 29.827141 29.190079 8.450488 6.401237
"Rv1374c" 14.810627 16.424432 2.805474 1.708168 15.937051 12.248686 0.372389 0.675609
"Rv1375" 117.074607 112.940542 152.012046 96.461785 106.504 98.302384 92.714604 96.437753
"Rv1376" 47.349661 60.435376 18.962299 18.000589 53.077786 52.633931 12.642144 15.619379
"Rv1377c" 82.580966 83.682294 21.455947 15.58282 85.04036 76.252382 10.699616 11.88976
"Rv1378c" 48.925345 91.712174 13.791615 20.424806 61.772813 79.843933 7.540869 10.640835
"Rv1379" 78.756949 70.791232 3.12362 2.963759 89.566696 74.317954 13.509644 10.256888
"Rv1380" 23.978368 29.037584 0.39452 0.898389 29.262987 33.342454 3.560966 6.783533
"Rv1381" 29.671608 46.237085 1.347409 1.879777 38.651442 51.539969 4.692874 8.454121
"Rv1382" 14.596851 18.189288 0.152104 0.629758 14.442095 20.01996 1.544515 3.113497
"Rv1383" 22.733459 30.279476 0.937638 0.831882 28.534508 28.03617 2.493621 3.975697
"Rv1384" 49.033298 53.552931 2.556601 2.201332 52.272793 54.721333 4.671375 6.136324
"Rv1385" 22.517485 51.144223 0.183631 0.570217 26.302343 36.163465 2.693385 2.161333
"Rv1386" 409.945284 449.367125 6.863878 7.612126 557.61995 436.914188 16.871373 15.053609
"Rv1387" 674.489638 807.66827 9.258063 16.358553 928.598835 1093.148931 40.146594 45.271406
"Rv1388" 386.343853 403.881447 8.857072 6.294285 453.043751 460.10681 20.582756 20.835981
"Rv1389" 447.429819 616.094396 4.590775 9.75372 527.26257 575.545231 19.355298 18.052326
"Rv1390" 1255.601913 1167.404456 280.699024 278.066625 1153.559436 1221.677296 618.004036 577.837079
"Rv1391" 239.780337 316.796366 40.434979 73.913927 264.029063 275.755042 118.438237 141.421891
"Rv1392" 566.450947 603.980792 65.748083 73.747183 593.108509 571.430296 107.040521 100.617603
"Rv1393c" 38.045462 31.926883 9.782169 5.619283 31.338403 29.80232 11.32575 10.169074
"Rv1394c" 29.720283 32.71989 13.772326 9.390486 28.562507 26.772127 16.21704 13.480366
"Rv1395" 13.721667 14.398365 1.756471 1.363563 14.313649 11.87803 1.651462 1.647897
"Rv1396c" 107.591224 222.823098 34.438771 72.06366 127.488516 148.278302 77.958617 79.720644
"Rv1397c" 1073.239706 973.13478 3284.853861 3130.149826 868.246458 849.382371 4625.641614 3966.751439
"Rv1398c" 1197.450955 1039.469358 3329.086084 3027.097684 1080.039647 783.323394 4644.824603 4158.463235
"Rv1399c" 43.820118 55.761902 1.341367 1.225077 48.792989 48.959528 2.492676 3.391766
"Rv1400c" 80.657411 91.453495 0.943898 2.035434 88.792141 83.057537 2.662404 3.944733
"Rv1401" 156.716438 174.158271 3.391692 4.940939 153.525791 155.269459 11.196669 11.571058
"Rv1402" 50.651781 85.047443 0.384897 0.597598 60.44071 72.52417 1.650204 1.7727
"Rv1403c" 23.904432 24.0137 35.073523 34.878301 20.863049 26.259401 20.718347 22.459072
"Rv1404" 621.098182 546.290897 72.611237 65.256252 565.461274 461.101395 193.928878 150.236889
"Rv1405c" 283.181854 244.670565 1250.986256 785.66461 205.426517 228.338664 546.342819 547.475129
"Rv1406" 45.875323 51.90555 4.759446 5.260393 48.247585 56.520836 8.828465 7.92599
"Rv1407" 34.731557 54.484847 3.418023 3.423795 39.773033 45.119023 3.545416 4.739586
"Rv1408" 206.159925 244.546828 7.043786 4.48669 209.917637 225.422079 16.261235 17.856509
"Rv1409" 119.966078 146.272937 6.089528 4.68892 142.4692 135.445967 13.07084 16.037259
"Rv1410c" 952.120815 997.803574 25.881712 22.962514 934.113853 904.646865 44.295946 47.800285
"Rv1411c" 878.029429 808.713512 35.157203 28.671271 886.624543 849.568844 56.49465 47.322534
"Rv1412" 51.42486 54.197223 3.374902 4.269574 54.573692 56.407017 4.512907 4.60551
"Rv1413" 59.220341 60.365784 2.642365 1.82337 71.83586 53.751791 3.809405 3.155131
"Rv1414" 10.38079 17.881024 0 0.390074 15.750156 14.544857 0.85038 0.771404
"Rv1415" 377.670987 407.848294 18.373877 16.503066 369.935188 329.93819 40.658541 43.191372
"Rv1416" 336.39915 340.478977 18.348844 13.473306 329.375147 310.401477 33.972942 36.114637
"Rv1417" 200.041381 222.19928 2.443477 4.552543 176.879233 191.676918 11.946466 13.671267
"Rv1418" 182.034509 184.423339 4.630869 4.907439 163.744996 148.723649 14.306064 11.736118
"Rv1419" 294.790689 289.366391 43.626893 32.25518 265.209243 276.600132 63.826934 62.151715
"Rv1420" 139.123388 137.384669 9.366033 8.159603 131.367186 138.376451 19.813721 21.728074
"Rv1421" 145.907643 134.490374 4.76559 3.894283 151.371829 141.401749 15.941808 13.86228
"Rv1422" 172.488248 198.72015 5.815428 5.333667 188.476702 181.977617 21.594196 29.157041
"Rv1423" 130.830204 167.31409 2.2461 2.645564 144.816253 138.963218 11.797065 9.750213
"Rv1424c" 64.21614 53.838814 2.58457 1.749191 50.25818 45.055874 5.719977 7.52878
"Rv1425" 150.027889 130.643986 9.441029 7.442784 136.172696 124.284752 21.489655 18.651203
"Rv1426c" 110.580743 112.20746 0.899617 0.496626 101.917089 110.573338 3.045007 2.087005
"Rv1427c" 102.426582 112.119839 1.224778 1.267741 104.134526 106.33596 3.454668 3.133828
"Rv1428c" 92.019707 67.121788 3.110417 2.367298 84.931613 73.694484 7.225148 4.307005
"Rv1429" 16.760625 16.164372 1.850419 1.173911 17.777805 17.839646 2.761222 2.626967
"Rv1430" 12.978044 13.6987 0.190921 0.345831 17.430477 14.548382 0.915485 0.977014
"Rv1431" 42.894399 40.280968 1.711815 1.063117 45.77368 40.911441 4.05588 3.109803
"Rv1432" 8.046631 10.726406 0.372879 0.441096 9.769729 9.752435 1.262115 1.035862
"Rv1433" 58.481813 43.758698 8.261708 4.227715 55.294201 48.2292 17.281158 16.81632
"Rv1434" 17.070794 20.327103 2.744485 3.97706 21.826831 18.468888 6.812283 6.741399
"Rv1435c" 433.134448 818.933591 27.488115 38.236872 533.257538 708.138157 55.572119 91.274555
"Rv1436" 763.282524 711.311601 4.455752 6.226271 821.246949 762.627672 17.260211 17.937408
"Rv1437" 643.741932 648.599061 2.812267 1.898424 664.72552 633.637267 13.933465 11.763442
"Rv1438" 606.625639 538.752283 3.662107 2.992553 587.811273 532.649528 12.286692 14.203253
"Rv1439c" 12.955942 16.462091 13.335879 15.276072 15.151422 14.605264 16.250042 12.011084
"Rv1440" 152.161426 163.583231 12.624632 6.701273 157.093788 168.504228 16.435227 18.88456
"Rv1441c" 11.309153 23.320737 0.564516 0.584318 16.742233 23.565276 1.158038 1.523209
"Rv1442" 124.786898 123.357291 16.328077 16.35565 123.290261 118.779354 21.876495 21.057716
"Rv1443c" 105.67032 101.008136 11.533614 8.872982 93.092615 85.450461 17.585017 24.087323
"Rv1444c" 167.204775 131.242114 9.767963 8.202946 167.363963 125.666151 13.724015 17.165143
"Rv1445c" 110.008285 117.980528 2.545289 2.52919 114.350177 103.475712 6.662452 4.689078
"Rv1446c" 99.854517 131.042393 3.654499 2.579109 112.023688 118.196594 5.622578 8.415661
"Rv1447c" 194.124993 206.376013 7.305127 5.277741 194.361288 206.060473 12.943938 13.09664
"Rv1448c" 279.968841 251.002131 12.287075 8.665069 284.67542 267.912163 19.651962 19.692455
"Rv1449c" 307.253413 381.127143 10.625582 11.147439 342.316942 385.824166 20.725736 27.169152
"Rv1450c" 0.691633 2.504589 0.018984 0.01965 1.124666 2.104195 0.064258 0.174871
"Rv1451" 304.445727 338.853577 22.961305 17.084994 324.664916 330.819164 52.181404 61.050748
"Rv1452c" 1.783987 4.148062 0.034029 0.070445 2.430139 3.030807 0.115179 0.243793
"Rv1453" 9.463484 11.817336 2.453128 2.724973 12.915809 12.848929 5.062985 3.061852
"Rv1454c" 97.858714 110.308516 4.221002 4.210192 105.940214 105.721422 7.360051 6.048134
"Rv1455" 14.72356 14.542466 1.66575 0.998211 13.802624 12.927467 1.879399 2.332961
"Rv1456c" 43.428977 41.15258 2.597995 2.857199 41.771618 38.163912 4.39682 4.48704
